Year,State/UT,Sector,CO₂ Emissions (Million Tonnes),CH₄ Emissions (Million Tonnes CO₂e),N₂O Emissions (Million Tonnes CO₂e),Energy Consumption (TWh),Electricity Generation (TWh),Fossil Fuel Consumption (MTOE),Vehicle Count (Million Units),Industrial Output (GDP Contribution in ₹ Cr),Agricultural Land Usage (Million Hectares),Deforestation Rate (sq. km per year),Waste Generation (Million Tonnes),Renewable Energy Share (%),Carbon Footprint (Million Tonnes CO₂e),Energy Emissions (Million Tonnes CO₂e),Transport Emissions (Million Tonnes CO₂e),Industrial Emissions (Million Tonnes CO₂e),Deforestation Emissions (Million Tonnes CO₂e),Waste Emissions (Million Tonnes CO₂e),Total Sector Emissions (Million Tonnes CO₂e)
2011,Manipur,Industry,201.95,36.66,5.02,394.77,175.99,122.67,8.3,68761.34,19.13,78.4,94.35,41.99,2558.73,0.355293,19.09,386.4105,0.039200000000000006,528.36,934.254993
2018,Odisha,Energy,454.28,16.33,1.81,229.94,380.81,168.06,22.24,9041.8,13.78,3.59,43.94,58.61,1391.17,0.206946,51.151999999999994,529.389,0.001795,246.06400000000002,826.8137409999999
2006,Meghalaya,Energy,450.2,22.81,17.6,371.27,174.91,1.04,24.96,45384.77,47.78,104.03,94.18,36.73,5752.88,0.33414299999999997,57.407999999999994,3.276,0.052015,527.408,588.478158
2009,Tripura,Energy,109.91,6.46,5.11,276.52,41.36,69.41,11.38,24528.29,5.19,2.83,11.96,55.57,1644.94,0.248868,26.174,218.64149999999998,0.001415,66.97600000000001,312.041783
2024,Madhya Pradesh,Agriculture,197.16,13.24,14.82,210.26,63.02,95.53,4.34,40503.51,14.44,171.18,9.84,69.12,4495.18,0.189234,9.982,300.91949999999997,0.08559,55.104,366.280324
2015,Chhattisgarh,Agriculture,284.58,26.29,5.56,87.08,144.33,232.78,28.52,24688.68,17.95,135.04,27.81,16.54,2494.1,0.078372,65.59599999999999,733.257,0.06752,155.73600000000002,954.7348919999998
2002,Assam,Industry,427.86,5.49,3.01,454.97,77.75,116.59,41.77,42180.05,41.06,87.69,83.5,37.49,1379.23,0.40947300000000003,96.071,367.2585,0.043845,467.59999999999997,931.382818
2009,Assam,Agriculture,270.68,28.75,2.25,210.38,28.92,127.24,28.63,64586.39,47.63,128.11,7.08,51.44,1671.93,0.189342,65.84899999999999,400.806,0.06405500000000001,39.648,506.556397
2005,Odisha,Energy,484.42,19.82,17.22,123.58,74.23,166.37,31.58,16230.63,1.38,94.26,31.34,48.92,5602.679999999999,0.111222,72.63399999999999,524.0655,0.047130000000000005,175.50400000000002,772.3618520000001
2017,Maharashtra,Transport,401.54,2.22,2.48,124.94,46.67,113.42,29.58,22613.35,48.03,32.44,92.06,33.43,1120.9,0.112446,68.03399999999999,357.27299999999997,0.01622,515.5360000000001,940.971666
2017,Meghalaya,Energy,477.02,22.01,1.83,124.83,85.07,108.66,22.88,36368.22,48.14,107.16,56.08,21.5,1578.2500000000002,0.112347,52.623999999999995,342.279,0.05358,314.048,709.116927
2004,Sikkim,Transport,368.43,14.42,0.29,6.22,398.6,243.62,7.45,98004.7,45.66,183.6,3.87,2.3,849.0400000000001,0.005598,17.134999999999998,767.403,0.09179999999999999,21.672,806.307398
2020,Mizoram,Industry,440.04,3.82,7.39,221.92,180.94,203.27,10.2,63986.34,46.06,126.92,28.49,76.17,2505.35,0.199728,23.459999999999997,640.3005,0.06346,159.544,823.567688
2006,Uttarakhand,Waste,417.19,15.02,18.86,445.89,265.15,175.74,16.46,91634.06,40.33,163.9,64.75,7.02,5835.65,0.401301,37.858,553.581,0.08195000000000001,362.6,954.522251
2001,Bihar,Agriculture,134.38,15.06,18.18,17.45,70.29,120.65,14.78,85763.46,15.71,50.15,2.03,36.64,5373.76,0.015705,33.99399999999999,380.0475,0.025075,11.367999999999999,425.45028
2010,Madhya Pradesh,Agriculture,122.47,18.08,2.39,478.52,340.47,87.23,26.13,56322.84,40.27,82.9,48.87,34.49,1262.06,0.430668,60.09899999999999,274.7745,0.04145,273.672,609.0176180000001
2012,Haryana,Energy,433.55,18.64,0.35,93.67,110.43,148.38,21.1,28320.64,24.97,55.32,99.43,73.94,1048.22,0.084303,48.53,467.397,0.02766,556.8080000000001,1072.846963
2022,Odisha,Energy,51.49,21.77,15.05,360.84,393.08,112.11,31.88,26492.32,27.49,150.62,33.43,17.87,4649.3,0.324756,73.324,353.1465,0.07531,187.208,614.078566
2004,Chhattisgarh,Transport,210.2,5.05,6.2,393.74,335.5,117.18,42.03,57337.68,2.12,127.59,23.04,62.35,1994.6,0.35436600000000007,96.669,369.117,0.063795,129.024,595.228161
2005,Arunachal Pradesh,Agriculture,412.12,0.76,16.71,368.88,380.59,56.18,2.55,56150.07,24.28,114.42,8.35,9.96,4861.55,0.331992,5.864999999999999,176.96699999999998,0.057210000000000004,46.76,229.98120199999997
2023,Manipur,Industry,408.49,36.93,4.39,172.89,268.98,198.03,23.17,56405.22,14.27,1.49,2.71,5.68,2605.88,0.155601,53.291,623.7945,0.000745,15.176000000000002,692.417846
2013,Arunachal Pradesh,Energy,78.0,17.2,9.89,353.39,264.95,197.98,10.86,37317.97,17.53,171.65,81.11,76.73,3180.4500000000003,0.318051,24.977999999999998,623.637,0.085825,454.216,1103.234876
2011,Karnataka,Agriculture,248.98,30.87,0.76,239.12,337.23,75.93,45.52,71058.52,24.3,182.55,27.62,6.78,1314.74,0.215208,104.696,239.17950000000002,0.09127500000000001,154.67200000000003,498.853983
2003,Madhya Pradesh,Waste,245.12,15.7,17.9,80.34,287.57,72.99,27.27,41409.66,34.71,140.42,3.18,14.23,5428.22,0.07230600000000001,62.721,229.91849999999997,0.07021,17.808000000000003,310.59001599999993
2022,Tamil Nadu,Transport,168.62,49.22,3.64,104.46,244.44,70.23,44.22,35774.49,4.72,176.82,57.5,60.59,2511.3799999999997,0.094014,101.70599999999999,221.2245,0.08841,322.0,645.112924
2005,Jharkhand,Energy,459.42,16.11,5.96,17.88,146.52,41.5,33.55,51030.28,30.62,167.73,21.4,63.58,2489.9,0.016092,77.16499999999999,130.725,0.083865,119.84,327.82995700000004
2009,Assam,Energy,330.03,30.45,9.65,169.33,93.03,214.7,6.85,89587.87,15.72,163.85,10.3,7.29,3739.88,0.15239700000000003,15.754999999999997,676.305,0.081925,57.68,749.9743219999998
2017,Chhattisgarh,Industry,490.29,11.39,5.5,365.35,313.99,67.13,42.35,70913.32,41.53,147.39,40.19,16.2,2266.71,0.3288150000000001,97.405,211.4595,0.073695,225.06400000000002,534.33101
2014,Assam,Energy,42.72,26.13,0.9,484.68,157.49,174.97,15.94,81591.78,44.81,12.76,10.53,14.13,1012.86,0.436212,36.662,551.1555,0.00638,58.967999999999996,647.228092
2007,Goa,Agriculture,203.23,29.18,0.68,71.11,29.18,25.82,37.2,53907.16,5.88,25.78,9.82,56.28,1200.47,0.063999,85.56,81.333,0.01289,54.992000000000004,221.96188899999999
2008,Madhya Pradesh,Agriculture,419.22,9.55,19.11,179.87,194.45,184.11,25.47,54847.53,43.86,168.59,45.84,67.0,5750.7699999999995,0.16188300000000003,58.580999999999996,579.9465,0.08429500000000001,256.704,895.477678
2004,Jharkhand,Agriculture,217.12,6.62,6.58,94.84,264.72,37.68,36.54,86158.04,27.52,79.63,12.73,18.86,2146.1800000000003,0.08535600000000002,84.04199999999999,118.692,0.039814999999999996,71.28800000000001,274.14717099999996
2009,Odisha,Waste,138.32,48.69,6.75,381.64,14.1,40.54,26.43,15457.57,9.03,151.1,53.45,73.8,3290.39,0.343476,60.788999999999994,127.701,0.07554999999999999,299.32000000000005,488.22902600000003
2019,Haryana,Waste,498.93,44.72,18.47,460.19,283.52,208.05,46.4,96207.32,1.46,39.78,70.31,6.8,6645.639999999999,0.414171,106.71999999999998,655.3575000000001,0.01989,393.73600000000005,1156.2475610000001
2005,Nagaland,Energy,437.83,33.17,16.74,61.43,93.75,73.44,25.56,52509.77,30.62,129.98,24.01,59.75,5802.69,0.055287,58.78799999999999,231.33599999999998,0.06498999999999999,134.45600000000002,424.700277
2015,Assam,Waste,277.77,43.12,13.77,452.28,92.83,43.92,3.13,33250.51,27.07,48.34,75.23,6.57,5134.179999999999,0.40705199999999997,7.198999999999999,138.348,0.02417,421.288,567.266222
2023,Telangana,Waste,285.24,5.23,13.2,139.39,227.34,134.69,22.67,32154.78,36.07,87.08,22.08,69.43,3929.68,0.125451,52.141,424.27349999999996,0.04354,123.64799999999998,600.231491
2002,Telangana,Industry,13.36,36.6,16.04,115.42,138.23,19.64,48.38,5160.52,25.83,57.41,86.47,76.59,5288.759999999999,0.103878,111.274,61.866,0.028704999999999998,484.232,657.504583
2009,Mizoram,Waste,490.69,14.64,3.46,33.03,182.98,177.9,39.5,29555.37,2.09,89.58,7.1,7.16,1817.51,0.029727,90.85,560.385,0.04479,39.76,691.069517
2010,Haryana,Transport,405.08,27.2,13.32,44.83,207.65,210.49,31.61,43359.99,22.2,196.41,88.41,32.96,4696.4800000000005,0.040347,72.70299999999999,663.0435,0.098205,495.09599999999995,1230.9810519999999
2010,Jharkhand,Transport,28.0,38.36,2.06,39.27,368.8,62.85,7.65,70354.75,42.21,133.35,29.2,68.68,1647.98,0.035343000000000006,17.595,197.9775,0.066675,163.51999999999998,379.194518
2016,Arunachal Pradesh,Transport,96.4,2.16,2.62,225.97,85.94,174.8,9.24,28627.52,19.75,172.54,63.83,76.7,851.1800000000001,0.203373,21.252,550.62,0.08627,357.448,929.609643
2003,Kerala,Energy,412.31,34.89,4.93,331.03,188.4,14.39,36.15,66108.64,13.85,96.26,23.98,37.96,2695.68,0.297927,83.145,45.3285,0.048130000000000006,134.288,263.107557
2003,Tamil Nadu,Agriculture,52.56,22.03,14.23,96.29,315.46,120.03,36.56,60468.59,15.27,3.28,30.72,40.9,4440.35,0.086661,84.088,378.0945,0.00164,172.032,634.302801
2016,Goa,Industry,471.48,22.26,17.86,112.73,86.04,238.04,18.73,45217.6,6.16,142.95,39.01,12.8,5827.66,0.101457,43.079,749.8259999999999,0.071475,218.456,1011.5339319999999
2008,Arunachal Pradesh,Energy,499.95,45.41,13.85,90.58,37.54,134.98,49.73,1961.94,19.8,193.49,44.12,15.85,5441.68,0.08152200000000001,114.37899999999999,425.18699999999995,0.09674500000000001,247.072,786.816267
2018,Rajasthan,Agriculture,444.35,43.06,8.39,404.25,12.02,103.28,34.6,59276.92,39.15,57.27,8.05,63.91,3873.3800000000006,0.363825,79.58,325.332,0.028635,45.08000000000001,450.38446
2004,Tamil Nadu,Industry,372.06,3.35,10.32,72.9,45.97,2.46,44.74,11908.61,3.95,131.73,4.0,37.08,3200.6600000000003,0.06561000000000002,102.902,7.749,0.06586499999999999,22.400000000000002,133.182475
2021,Telangana,Industry,248.77,31.11,14.28,41.34,113.46,64.73,2.41,2282.83,45.92,87.01,83.42,61.1,4904.049999999999,0.037206,5.543,203.89950000000002,0.043505,467.15200000000004,676.6752110000001
2023,Assam,Industry,50.39,22.07,12.3,23.17,166.66,107.69,31.22,10858.94,23.1,108.14,54.36,41.28,3927.85,0.020853000000000003,71.806,339.2235,0.05407,304.416,715.5204229999999
2005,Mizoram,Transport,367.92,6.33,10.64,24.87,239.54,94.98,37.5,20045.6,33.2,13.73,14.51,75.36,3364.76,0.022383000000000004,86.25,299.187,0.0068650000000000004,81.256,466.72224800000004
2002,Delhi,Transport,204.46,42.63,4.81,275.6,84.04,110.3,39.89,49071.69,19.29,150.76,31.03,14.46,2672.75,0.24804000000000004,91.747,347.445,0.07538,173.768,613.28342
2021,Gujarat,Transport,289.41,4.04,12.38,51.52,111.53,6.89,33.65,75578.74,14.07,171.5,8.41,6.6,3683.2300000000005,0.046368000000000006,77.395,21.7035,0.08575,47.096000000000004,146.326618
2000,Delhi,Industry,153.76,2.09,0.47,115.1,281.14,133.28,30.34,94448.52,5.62,14.09,16.27,30.38,336.83,0.10359,69.782,419.832,0.007045,91.112,580.836635
2019,Rajasthan,Industry,128.66,10.28,11.25,417.18,364.06,63.59,37.33,29237.79,24.11,109.55,39.52,64.42,3397.75,0.375462,85.859,200.3085,0.054775,221.312,507.909737
2021,Chhattisgarh,Transport,168.91,15.52,16.43,484.21,58.53,100.75,2.02,56370.05,21.52,152.51,56.84,34.48,4957.42,0.435789,4.646,317.3625,0.076255,318.3040000000001,640.8245440000001
2015,Tamil Nadu,Industry,408.78,3.51,3.68,431.12,191.64,221.72,37.59,99554.07,29.04,196.6,65.24,58.0,1482.26,0.388008,86.45700000000001,698.418,0.0983,365.344,1150.705308
2022,Andhra Pradesh,Transport,218.98,32.24,2.37,480.0,121.69,207.2,16.55,59158.06,20.69,65.22,61.44,53.74,1749.75,0.432,38.065,652.68,0.03261,344.064,1035.27361
2010,Haryana,Transport,162.74,22.14,19.41,336.87,213.55,100.09,38.08,59381.65,22.94,68.08,16.66,72.58,5926.3099999999995,0.303183,87.58399999999999,315.2835,0.03404,93.296,496.500723
2012,Kerala,Transport,222.16,20.9,16.88,493.67,52.06,14.46,38.88,17118.86,39.62,175.31,36.27,47.68,5280.5599999999995,0.444303,89.42399999999999,45.549,0.087655,203.11200000000002,338.61695800000007
2009,Maharashtra,Agriculture,25.82,7.69,6.11,250.69,112.06,222.34,13.9,32019.73,7.22,140.44,64.68,41.49,1860.2900000000002,0.22562100000000002,31.97,700.371,0.07022,362.208,1094.8448409999999
2002,Meghalaya,Industry,446.4,22.17,4.25,398.37,285.0,100.35,35.79,19838.14,20.98,191.12,44.94,9.5,2193.41,0.35853300000000005,82.317,316.10249999999996,0.09556,251.664,650.5375929999999
2008,Jharkhand,Energy,280.36,19.81,6.75,485.97,328.63,120.41,16.51,92695.12,7.84,96.42,63.33,5.4,2623.79,0.43737300000000007,37.973,379.2915,0.04821,354.648,772.398083
2011,Manipur,Transport,61.36,19.49,8.68,356.1,250.55,22.34,36.27,46951.76,46.93,124.1,68.41,1.72,2907.2799999999997,0.32049,83.421,70.371,0.06205,383.096,537.27054
2022,Rajasthan,Energy,151.32,11.32,16.44,478.58,378.06,173.44,9.57,36420.84,41.62,15.45,32.03,67.34,4824.88,0.430722,22.011,546.336,0.007725,179.36800000000002,748.1534470000001
2013,Telangana,Agriculture,491.94,5.17,4.86,130.55,262.9,178.32,3.98,73592.97,42.5,193.79,26.4,29.87,1924.6000000000001,0.11749500000000002,9.154,561.708,0.096895,147.84,718.91639
2000,Uttar Pradesh,Industry,300.6,13.41,14.44,153.64,299.9,102.76,29.45,35345.4,7.72,73.0,46.0,9.78,4502.68,0.13827599999999998,67.735,323.694,0.0365,257.6,649.2037760000001
2017,Manipur,Transport,152.79,33.53,18.59,201.63,146.18,222.33,9.73,86935.24,43.89,112.89,44.92,48.23,6017.9800000000005,0.18146700000000002,22.378999999999998,700.3395,0.056445,251.552,974.5084120000001
2016,Jharkhand,Transport,218.91,4.11,7.65,234.97,72.1,13.11,44.74,67892.11,8.02,116.28,91.19,32.42,2361.24,0.21147300000000002,102.902,41.296499999999995,0.058140000000000004,510.664,655.132113
2008,Rajasthan,Transport,136.65,19.43,0.62,449.22,264.86,77.58,8.0,5352.44,23.83,90.68,91.89,17.4,844.99,0.40429800000000005,18.4,244.37699999999998,0.045340000000000005,514.5840000000001,777.810638
2008,West Bengal,Energy,25.58,25.96,16.57,444.49,368.04,52.51,30.39,56425.55,5.9,158.15,26.16,52.99,5143.51,0.400041,69.89699999999999,165.4065,0.079075,146.496,382.27861599999994
2022,Gujarat,Agriculture,422.59,48.18,14.2,330.69,392.85,174.78,34.89,82419.02,46.58,116.28,5.95,33.8,5534.63,0.29762099999999997,80.247,550.557,0.058140000000000004,33.32000000000001,664.479761
2009,Uttar Pradesh,Industry,153.31,42.27,3.07,119.99,182.77,51.96,0.23,94150.07,49.2,45.83,67.63,31.91,2150.42,0.107991,0.529,163.674,0.022915,378.728,543.061906
2018,Assam,Agriculture,420.82,45.87,11.98,123.99,218.18,175.98,43.49,30971.82,21.74,68.94,2.95,68.53,4879.88,0.111591,100.027,554.337,0.03447,16.520000000000003,671.030061
2014,Arunachal Pradesh,Transport,244.49,41.09,16.51,317.71,127.93,199.34,36.36,29882.31,47.52,190.85,47.47,72.02,5770.160000000001,0.28593899999999994,83.62799999999999,627.921,0.095425,265.832,977.762364
2004,Goa,Agriculture,99.62,29.66,3.7,254.18,270.64,196.03,38.5,55017.92,5.55,167.84,61.94,56.96,1910.6,0.228762,88.55,617.4945,0.08392000000000001,346.864,1053.221182
2014,Rajasthan,Energy,402.92,43.11,4.54,132.97,307.26,7.98,2.91,2642.33,45.62,193.38,18.15,74.5,2813.1,0.119673,6.693,25.137,0.09669,101.64,133.686363
2019,Himachal Pradesh,Waste,194.78,28.48,4.12,88.28,21.27,232.7,17.67,30211.98,17.87,49.81,29.42,66.96,2084.02,0.079452,40.641,733.005,0.024905,164.752,938.5023570000001
2022,Jharkhand,Waste,356.79,18.21,19.95,362.7,339.42,178.94,32.15,76877.38,33.72,88.39,98.68,10.37,6153.42,0.32643,73.945,563.661,0.044195,552.6080000000002,1190.584625
2024,Bihar,Industry,420.24,18.93,4.67,407.55,207.95,203.38,11.52,86453.18,18.53,14.44,20.64,55.19,2187.83,0.36679500000000004,26.496,640.6469999999999,0.00722,115.584,783.101015
2001,Uttarakhand,Industry,481.86,28.49,5.41,134.35,233.99,161.79,41.62,39890.86,30.35,92.44,2.37,5.45,2713.23,0.120915,95.72599999999998,509.63849999999996,0.04622,13.272,618.803635
2012,Assam,Agriculture,52.05,40.57,1.05,215.34,86.46,132.75,20.47,91708.69,12.23,47.02,17.34,13.61,1466.26,0.193806,47.080999999999996,418.16249999999997,0.023510000000000003,97.104,562.564816
2023,Himachal Pradesh,Industry,14.11,7.12,19.67,358.18,9.07,161.52,40.07,29009.24,31.63,83.23,15.76,79.85,5426.02,0.32236200000000004,92.16099999999999,508.788,0.041615000000000006,88.256,689.5689769999999
2015,Telangana,Energy,278.73,2.44,5.01,237.26,381.12,90.67,43.82,4834.18,25.94,61.25,37.62,67.2,1674.6999999999998,0.213534,100.78599999999999,285.6105,0.030625,210.672,597.3126589999999
2014,Sikkim,Transport,139.48,39.58,14.53,480.82,371.72,115.0,23.83,17375.76,18.75,9.22,80.75,20.99,5098.17,0.432738,54.80899999999999,362.25,0.00461,452.20000000000005,869.6963480000001
2024,Mizoram,Transport,239.86,32.56,0.62,69.15,310.86,178.4,11.44,86823.72,22.52,53.53,50.21,24.7,1315.84,0.062235000000000006,26.311999999999998,561.96,0.026765,281.17600000000004,869.537
2009,Maharashtra,Agriculture,45.6,41.15,15.69,427.9,192.07,167.24,19.12,96849.29,25.46,104.97,77.56,76.88,5355.65,0.38511,43.976,526.806,0.052485000000000004,434.336,1005.5555950000002
2013,Jharkhand,Transport,255.78,48.85,15.04,156.51,130.46,148.79,25.02,61121.18,21.38,17.22,93.02,26.47,5609.18,0.140859,57.54599999999999,468.6885,0.00861,520.912,1047.295969
2009,Madhya Pradesh,Agriculture,71.18,12.94,1.77,345.09,66.65,13.25,22.82,73254.44,4.42,125.02,5.4,43.47,902.55,0.31058099999999994,52.486,41.7375,0.06251,30.240000000000002,124.836591
2024,Kerala,Industry,420.91,10.12,2.54,130.58,36.96,72.66,0.33,83630.43,39.59,138.26,36.23,76.56,1377.37,0.11752200000000002,0.759,228.879,0.06913,202.88799999999998,432.71265199999993
2013,Uttarakhand,Industry,382.15,17.38,5.97,483.4,185.64,151.26,4.32,19891.01,33.55,76.8,52.48,27.35,2450.84,0.43506,9.936,476.46899999999994,0.0384,293.88800000000003,780.76646
2022,Andhra Pradesh,Energy,46.3,43.96,7.16,29.82,317.94,116.44,22.87,55432.14,34.38,181.81,49.83,8.65,3174.58,0.026838,52.601,366.786,0.090905,279.048,698.552743
2008,West Bengal,Transport,419.81,1.19,15.69,259.22,291.74,85.18,21.9,93877.59,3.52,16.97,81.96,63.99,4610.98,0.23329800000000003,50.36999999999999,268.317,0.008485,458.976,777.904783
2024,Sikkim,Energy,169.23,1.02,1.32,455.7,303.59,179.54,44.51,36232.64,38.87,125.21,34.09,13.11,547.59,0.41013,102.37299999999999,565.5509999999999,0.062605,190.90400000000005,859.300735
2013,Delhi,Waste,182.9,11.23,13.04,237.57,51.87,97.37,13.91,99063.76,39.02,147.11,2.17,56.04,3952.94,0.213813,31.993,306.7155,0.07355500000000001,12.152,351.147868
2002,Odisha,Energy,98.1,19.11,4.65,420.97,345.79,227.2,48.87,70855.09,39.94,157.13,48.45,5.08,1865.4299999999998,0.37887300000000007,112.40099999999998,715.68,0.078565,271.32000000000005,1099.858438
2019,Odisha,Agriculture,419.3,15.47,7.71,475.17,322.57,133.39,48.63,67535.22,31.12,90.26,52.37,17.91,2895.61,0.427653,111.849,420.17849999999993,0.04513,293.272,825.7722829999998
2015,Goa,Agriculture,208.31,41.33,0.14,38.58,42.17,121.39,9.5,3907.41,26.21,53.58,66.01,14.49,1402.6499999999999,0.034722,21.849999999999998,382.3785,0.02679,369.65600000000006,773.9460120000001
2001,Madhya Pradesh,Energy,33.93,34.64,5.89,246.96,145.83,84.96,1.32,2019.95,43.76,192.53,64.1,33.04,2564.7,0.22226400000000002,3.036,267.62399999999997,0.096265,358.96000000000004,629.938529
2009,Odisha,Industry,483.46,41.97,3.51,344.78,153.21,34.42,9.97,16659.63,29.54,185.44,97.65,19.66,2588.77,0.31030199999999997,22.931,108.423,0.09272,546.84,678.597022
2002,Madhya Pradesh,Waste,135.38,19.5,10.13,416.93,295.37,3.39,21.03,93373.78,5.55,197.08,81.29,78.58,3365.8300000000004,0.37523700000000004,48.369,10.6785,0.09854,455.22400000000005,514.745277
2010,Uttarakhand,Energy,468.73,29.99,3.25,85.76,344.89,169.55,18.43,79441.14,18.08,144.86,63.95,23.42,2169.7,0.07718400000000002,42.388999999999996,534.0825,0.07243000000000001,358.12,934.741114
2010,Uttar Pradesh,Industry,157.61,26.02,16.73,285.56,153.41,17.28,23.73,52120.47,35.94,156.35,93.35,25.81,5319.62,0.257004,54.57899999999999,54.432,0.078175,522.76,632.106179
2020,Sikkim,Energy,417.4,24.0,17.67,85.65,56.68,81.93,34.62,49653.29,21.14,186.02,3.95,13.33,5771.950000000001,0.07708500000000001,79.62599999999999,258.0795,0.09301000000000001,22.12,359.995595
2020,Rajasthan,Transport,335.47,14.76,16.92,378.92,37.61,219.03,25.95,13679.77,40.21,88.63,55.83,66.52,5232.55,0.34102800000000005,59.684999999999995,689.9445,0.044315,312.648,1062.662843
2021,Bihar,Agriculture,432.03,35.61,19.64,145.9,257.34,120.04,17.3,39290.05,23.9,32.52,36.39,77.98,6633.71,0.13131,39.79,378.12600000000003,0.016260000000000004,203.78400000000002,621.84757
2012,Telangana,Transport,488.3,26.44,18.3,138.06,201.7,220.96,33.82,15840.83,19.88,111.93,96.01,34.25,6078.12,0.124254,77.786,696.024,0.05596500000000001,537.6560000000001,1311.6462190000002
2006,Arunachal Pradesh,Transport,437.03,4.39,5.67,386.05,361.31,16.32,16.78,27969.68,18.12,95.41,26.38,71.51,2062.5,0.347445,38.594,51.408,0.047705,147.728,238.12515000000002
2022,Manipur,Waste,207.8,0.53,6.36,421.79,381.64,211.0,17.7,1633.74,16.43,156.03,23.41,69.76,1908.0400000000002,0.37961100000000003,40.709999999999994,664.65,0.078015,131.096,836.913626
2016,Kerala,Industry,409.11,1.51,10.7,174.95,359.73,232.94,17.23,38824.4,24.49,147.84,3.24,55.06,3286.89,0.15745499999999998,39.629,733.761,0.07392,18.144000000000005,791.7653750000001
2001,Puducherry,Agriculture,358.71,4.26,7.76,253.05,34.88,228.49,15.27,67387.3,30.36,55.16,16.47,64.78,2534.3900000000003,0.227745,35.120999999999995,719.7435,0.02758,92.232,847.351825
2011,Uttarakhand,Transport,40.19,18.86,19.4,348.26,117.28,84.79,35.06,69039.23,46.31,20.48,33.68,58.93,5709.27,0.31343400000000005,80.638,267.0885,0.01024,188.608,536.658174
2024,Gujarat,Agriculture,465.58,15.63,6.86,373.86,99.33,24.68,8.83,42230.02,36.86,114.86,36.37,54.64,2721.12,0.33647400000000005,20.308999999999997,77.74199999999999,0.05743,203.672,302.116904
2009,Punjab,Industry,238.32,8.25,14.83,386.21,32.12,228.85,38.74,73216.33,11.36,135.4,4.8,19.88,4399.2699999999995,0.347589,89.102,720.8774999999999,0.06770000000000001,26.88,837.2747889999998
